id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj4_series8_238,0,0,0,0,0,0
subj4_series8_239,0,0,0,0,0,0
subj4_series8_240,0,0,0,0,0,0
subj4_series8_241,0,0,0,0,0,0
subj4_series8_242,0,0,0,0,0,0
subj4_series8_243,0,0,0,0,0,0
subj4_series8_244,0,0,0,0,0,0
subj4_series8_245,0,0,0,0,0,0
subj4_series8_246,0,0,0,0,0,0
subj4_series8_247,0,0,0,0,0,0
subj4_series8_248,0,0,0,0,0,0
subj4_series8_249,0,0,0,0,0,0
subj4_series8_250,0,0,0,0,0,0
subj4_series8_251,0,0,0,0,0,0
subj4_series8_252,0,0,0,0,0,0
subj4_series8_253,0,0,0,0,0,0
subj4_series8_254,0,0,0,0,0,0
subj4_series8_255,0,0,0,0,0,0
subj4_series8_256,0,0,0,0,0,0
subj4_series8_257,0,0,0,0,0,0
subj4_series8_258,0,0,0,0,0,0
subj4_series8_259,0,0,0,0,0,0
subj4_series8_260,0,0,0,0,0,0
subj4_series8_261,0,0,0,0,0,0
subj4_series8_262,0,0,0,0,0,0
subj4_series8_263,0,0,0,0,0,0
subj4_series8_264,0,0,0,0,0,0
subj4_series8_265,0,0,0,0,0,0
subj4_series8_266,0,0,0,0,0,0
subj4_series8_267,0,0,0,0,0,0
subj4_series8_268,0,0,0,0,0,0
subj4_series8_269,0,0,0,0,0,0
subj4_series8_270,0,0,0,0,0,0
subj4_series8_271,0,0,0,0,0,0
subj4_series8_272,0,0,0,0,0,0
subj4_series8_273,0,0,0,0,0,0
subj4_series8_274,0,0,0,0,0,0
subj4_series8_275,0,0,0,0,0,0
subj4_series8_276,0,0,0,0,0,0
subj4_series8_277,0,0,0,0,0,0
subj4_series8_278,0,0,0,0,0,0
subj4_series8_279,0,0,0,0,0,0
subj4_series8_280,0,0,0,0,0,0
subj4_series8_281,0,0,0,0,0,0
subj4_series8_282,0,0,0,0,0,0
subj4_series8_283,0,0,0,0,0,0
subj4_series8_284,0,0,0,0,0,0
subj4_series8_285,0,0,0,0,0,0
subj4_series8_286,0,0,0,0,0,0
subj4_series8_287,0,0,0,0,0,0
subj4_series8_288,0,0,0,0,0,0
subj4_series8_289,0,0,0,0,0,0
subj4_series8_290,0,0,0,0,0,0
subj4_series8_291,0,0,0,0,0,0
subj4_series8_292,0,0,0,0,0,0
subj4_series8_293,0,0,0,0,0,0
subj4_series8_294,0,0,0,0,0,0
subj4_series8_295,0,0,0,0,0,0
subj4_series8_296,0,0,0,0,0,0
subj4_series8_297,0,0,0,0,0,0
subj4_series8_298,0,0,0,0,0,0
subj4_series8_299,0,0,0,0,0,0
subj4_series8_300,0,0,0,0,0,0
subj4_series8_301,0,0,0,0,0,0
subj4_series8_302,0,0,0,0,0,0
subj4_series8_303,0,0,0,0,0,0
subj4_series8_304,0,0,0,0,0,0
subj4_series8_305,0,0,0,0,0,0
subj4_series8_306,0,0,0,0,0,0
subj4_series8_307,0,0,0,0,0,0
subj4_series8_308,0,0,0,0,0,0
subj4_series8_309,0,0,0,0,0,0
subj4_series8_310,0,0,0,0,0,0
subj4_series8_311,0,0,0,0,0,0
subj4_series8_312,0,0,0,0,0,0
subj4_series8_313,0,0,0,0,0,0
subj4_series8_314,0,0,0,0,0,0
subj4_series8_315,0,0,0,0,0,0
subj4_series8_316,0,0,0,0,0,0
subj4_series8_317,0,0,0,0,0,0
subj4_series8_318,0,0,0,0,0,0
subj4_series8_319,0,0,0,0,0,0
subj4_series8_320,0,0,0,0,0,0
subj4_series8_321,0,0,0,0,0,0
subj4_series8_322,0,0,0,0,0,0
subj4_series8_323,0,0,0,0,0,0
subj4_series8_324,0,0,0,0,0,0
subj4_series8_325,0,0,0,0,0,0
subj4_series8_326,0,0,0,0,0,0
subj4_series8_327,0,0,0,0,0,0
subj4_series8_328,0,0,0,0,0,0
subj4_series8_329,0,0,0,0,0,0
subj4_series8_330,0,0,0,0,0,0
subj4_series8_331,0,0,0,0,0,0
subj4_series8_332,0,0,0,0,0,0
subj4_series8_333,0,0,0,0,0,0
subj4_series8_334,0,0,0,0,0,0
subj4_series8_335,0,0,0,0,0,0
subj4_series8_336,0,0,0,0,0,0
subj4_series8_337,0,0,0,0,0,0
subj4_series8_338,0,0,0,0,0,0
subj4_series8_339,0,0,0,0,0,0
subj4_series8_340,0,0,0,0,0,0
subj4_series8_341,0,0,0,0,0,0
subj4_series8_342,0,0,0,0,0,0
subj4_series8_343,0,0,0,0,0,0
subj4_series8_344,0,0,0,0,0,0
subj4_series8_345,0,0,0,0,0,0
subj4_series8_346,0,0,0,0,0,0
subj4_series8_347,0,0,0,0,0,0
subj4_series8_348,0,0,0,0,0,0
subj4_series8_349,0,0,0,0,0,0
subj4_series8_350,0,0,0,0,0,0
subj4_series8_351,0,0,0,0,0,0
subj4_series8_352,0,0,0,0,0,0
subj4_series8_353,0,0,0,0,0,0
subj4_series8_354,0,0,0,0,0,0
subj4_series8_355,0,0,0,0,0,0
subj4_series8_356,0,0,0,0,0,0
subj4_series8_357,0,0,0,0,0,0
subj4_series8_358,0,0,0,0,0,0
subj4_series8_359,0,0,0,0,0,0
subj4_series8_360,0,0,0,0,0,0
subj4_series8_361,0,0,0,0,0,0
subj4_series8_362,0,0,0,0,0,0
subj4_series8_363,0,0,0,0,0,0
subj4_series8_364,0,0,0,0,0,0
subj4_series8_365,0,0,0,0,0,0
subj4_series8_366,0,0,0,0,0,0
subj4_series8_367,0,0,0,0,0,0
subj4_series8_368,0,0,0,0,0,0
subj4_series8_369,0,0,0,0,0,0
subj4_series8_370,0,0,0,0,0,0
subj4_series8_371,0,0,0,0,0,0
subj4_series8_372,0,0,0,0,0,0
subj4_series8_373,0,0,0,0,0,0
subj4_series8_374,0,0,0,0,0,0
subj4_series8_375,0,0,0,0,0,0
subj4_series8_376,0,0,0,0,0,0
subj4_series8_377,0,0,0,0,0,0
subj4_series8_378,0,0,0,0,0,0
subj4_series8_379,0,0,0,0,0,0
subj4_series8_380,0,0,0,0,0,0
subj4_series8_381,0,0,0,0,0,0
subj4_series8_382,0,0,0,0,0,0
subj4_series8_383,0,0,0,0,0,0
subj4_series8_384,0,0,0,0,0,0
subj4_series8_385,0,0,0,0,0,0
subj4_series8_386,0,0,0,0,0,0
subj4_series8_387,0,0,0,0,0,0
subj4_series8_388,0,0,0,0,0,0
subj4_series8_389,0,0,0,0,0,0
subj4_series8_390,0,0,0,0,0,0
subj4_series8_391,0,0,0,0,0,0
subj4_series8_392,0,0,0,0,0,0
subj4_series8_393,0,0,0,0,0,0
subj4_series8_394,0,0,0,0,0,0
subj4_series8_395,0,0,0,0,0,0
subj4_series8_396,0,0,0,0,0,0
subj4_series8_397,0,0,0,0,0,0
subj4_series8_398,0,0,0,0,0,0
subj4_series8_399,0,0,0,0,0,0
subj4_series8_400,0,0,0,0,0,0
subj4_series8_401,0,0,0,0,0,0
subj4_series8_402,0,0,0,0,0,0
subj4_series8_403,0,0,0,0,0,0
subj4_series8_404,0,0,0,0,0,0
subj4_series8_405,0,0,0,0,0,0
subj4_series8_406,0,0,0,0,0,0
subj4_series8_407,0,0,0,0,0,0
subj4_series8_408,0,0,0,0,0,0
subj4_series8_409,0,0,0,0,0,0
subj4_series8_410,0,0,0,0,0,0
subj4_series8_411,0,0,0,0,0,0
subj4_series8_412,0,0,0,0,0,0
subj4_series8_413,0,0,0,0,0,0
subj4_series8_414,0,0,0,0,0,0
subj4_series8_415,0,0,0,0,0,0
subj4_series8_416,0,0,0,0,0,0
subj4_series8_417,0,0,0,0,0,0
subj4_series8_418,0,0,0,0,0,0
subj4_series8_419,0,0,0,0,0,0
subj4_series8_420,0,0,0,0,0,0
subj4_series8_421,0,0,0,0,0,0
subj4_series8_422,0,0,0,0,0,0
subj4_series8_423,0,0,0,0,0,0
subj4_series8_424,0,0,0,0,0,0
subj4_series8_425,0,0,0,0,0,0
subj4_series8_426,0,0,0,0,0,0
subj4_series8_427,0,0,0,0,0,0
subj4_series8_428,0,0,0,0,0,0
subj4_series8_429,0,0,0,0,0,0
subj4_series8_430,0,0,0,0,0,0
subj4_series8_431,0,0,0,0,0,0
subj4_series8_432,0,0,0,0,0,0
subj4_series8_433,0,0,0,0,0,0
subj4_series8_434,0,0,0,0,0,0
subj4_series8_435,0,0,0,0,0,0
subj4_series8_436,0,0,0,0,0,0
subj4_series8_437,0,0,0,0,0,0
subj4_series8_438,0,0,0,0,0,0
subj4_series8_439,0,0,0,0,0,0
subj4_series8_440,0,0,0,0,0,0
subj4_series8_441,0,0,0,0,0,0
subj4_series8_442,0,0,0,0,0,0
subj4_series8_443,0,0,0,0,0,0
subj4_series8_444,0,0,0,0,0,0
subj4_series8_445,0,0,0,0,0,0
subj4_series8_446,0,0,0,0,0,0
subj4_series8_447,0,0,0,0,0,0
subj4_series8_448,0,0,0,0,0,0
subj4_series8_449,0,0,0,0,0,0
subj4_series8_450,0,0,0,0,0,0
subj4_series8_451,0,0,0,0,0,0
subj4_series8_452,0,0,0,0,0,0
subj4_series8_453,0,0,0,0,0,0
subj4_series8_454,0,0,0,0,0,0
subj4_series8_455,0,0,0,0,0,0
subj4_series8_456,0,0,0,0,0,0
subj4_series8_457,0,0,0,0,0,0
subj4_series8_458,0,0,0,0,0,0
subj4_series8_459,0,0,0,0,0,0
subj4_series8_460,0,0,0,0,0,0
subj4_series8_461,0,0,0,0,0,0
subj4_series8_462,0,0,0,0,0,0
subj4_series8_463,0,0,0,0,0,0
subj4_series8_464,0,0,0,0,0,0
subj4_series8_465,0,0,0,0,0,0
subj4_series8_466,0,0,0,0,0,0
subj4_series8_467,0,0,0,0,0,0
subj4_series8_468,0,0,0,0,0,0
subj4_series8_469,0,0,0,0,0,0
subj4_series8_470,0,0,0,0,0,0
subj4_series8_471,0,0,0,0,0,0
subj4_series8_472,0,0,0,0,0,0
subj4_series8_473,0,0,0,0,0,0
subj4_series8_474,0,0,0,0,0,0
subj4_series8_475,0,0,0,0,0,0
subj4_series8_476,0,0,0,0,0,0
subj4_series8_477,0,0,0,0,0,0
subj4_series8_478,0,0,0,0,0,0
subj4_series8_479,0,0,0,0,0,0
subj4_series8_480,0,0,0,0,0,0
subj4_series8_481,0,0,0,0,0,0
subj4_series8_482,0,0,0,0,0,0
subj4_series8_483,0,0,0,0,0,0
subj4_series8_484,0,0,0,0,0,0
subj4_series8_485,0,0,0,0,0,0
subj4_series8_486,0,0,0,0,0,0
subj4_series8_487,0,0,0,0,0,0
subj4_series8_488,0,0,0,0,0,0
subj4_series8_489,0,0,0,0,0,0
subj4_series8_490,0,0,0,0,0,0
subj4_series8_491,0,0,0,0,0,0
subj4_series8_492,0,0,0,0,0,0
subj4_series8_493,0,0,0,0,0,0
subj4_series8_494,0,0,0,0,0,0
subj4_series8_495,0,0,0,0,0,0
subj4_series8_496,0,0,0,0,0,0
subj4_series8_497,0,0,0,0,0,0
subj4_series8_498,0,0,0,0,0,0
subj4_series8_499,0,0,0,0,0,0
subj4_series8_500,0,0,0,0,0,0
subj4_series8_501,0,0,0,0,0,0
subj4_series8_502,0,0,0,0,0,0
subj4_series8_503,0,0,0,0,0,0
subj4_series8_504,0,0,0,0,0,0
subj4_series8_505,0,0,0,0,0,0
subj4_series8_506,0,0,0,0,0,0
subj4_series8_507,0,0,0,0,0,0
subj4_series8_508,0,0,0,0,0,0
subj4_series8_509,0,0,0,0,0,0
subj4_series8_510,0,0,0,0,0,0
subj4_series8_511,0,0,0,0,0,0
subj4_series8_512,0,0,0,0,0,0
subj4_series8_513,0,0,0,0,0,0
subj4_series8_514,0,0,0,0,0,0
subj4_series8_515,0,0,0,0,0,0
subj4_series8_516,0,0,0,0,0,0
subj4_series8_517,0,0,0,0,0,0
subj4_series8_518,0,0,0,0,0,0
subj4_series8_519,0,0,0,0,0,0
subj4_series8_520,0,0,0,0,0,0
subj4_series8_521,0,0,0,0,0,0
subj4_series8_522,0,0,0,0,0,0
subj4_series8_523,0,0,0,0,0,0
subj4_series8_524,0,0,0,0,0,0
subj4_series8_525,0,0,0,0,0,0
subj4_series8_526,0,0,0,0,0,0
subj4_series8_527,0,0,0,0,0,0
subj4_series8_528,0,0,0,0,0,0
subj4_series8_529,0,0,0,0,0,0
subj4_series8_530,0,0,0,0,0,0
subj4_series8_531,0,0,0,0,0,0
subj4_series8_532,0,0,0,0,0,0
subj4_series8_533,0,0,0,0,0,0
subj4_series8_534,0,0,0,0,0,0
subj4_series8_535,0,0,0,0,0,0
subj4_series8_536,0,0,0,0,0,0
subj4_series8_537,0,0,0,0,0,0
subj4_series8_538,0,0,0,0,0,0
subj4_series8_539,0,0,0,0,0,0
subj4_series8_540,0,0,0,0,0,0
subj4_series8_541,0,0,0,0,0,0
subj4_series8_542,0,0,0,0,0,0
subj4_series8_543,0,0,0,0,0,0
subj4_series8_544,0,0,0,0,0,0
subj4_series8_545,0,0,0,0,0,0
subj4_series8_546,0,0,0,0,0,0
subj4_series8_547,0,0,0,0,0,0
subj4_series8_548,0,0,0,0,0,0
subj4_series8_549,0,0,0,0,0,0
subj4_series8_550,0,0,0,0,0,0
subj4_series8_551,0,0,0,0,0,0
subj4_series8_552,0,0,0,0,0,0
subj4_series8_553,0,0,0,0,0,0
subj4_series8_554,0,0,0,0,0,0
subj4_series8_555,0,0,0,0,0,0
subj4_series8_556,0,0,0,0,0,0
subj4_series8_557,0,0,0,0,0,0
subj4_series8_558,0,0,0,0,0,0
subj4_series8_559,0,0,0,0,0,0
subj4_series8_560,0,0,0,0,0,0
subj4_series8_561,0,0,0,0,0,0
subj4_series8_562,0,0,0,0,0,0
subj4_series8_563,0,0,0,0,0,0
subj4_series8_564,0,0,0,0,0,0
subj4_series8_565,0,0,0,0,0,0
subj4_series8_566,0,0,0,0,0,0
subj4_series8_567,0,0,0,0,0,0
subj4_series8_568,0,0,0,0,0,0
subj4_series8_569,0,0,0,0,0,0
subj4_series8_570,0,0,0,0,0,0
subj4_series8_571,0,0,0,0,0,0
subj4_series8_572,0,0,0,0,0,0
subj4_series8_573,0,0,0,0,0,0
subj4_series8_574,0,0,0,0,0,0
subj4_series8_575,0,0,0,0,0,0
subj4_series8_576,0,0,0,0,0,0
subj4_series8_577,0,0,0,0,0,0
subj4_series8_578,0,0,0,0,0,0
subj4_series8_579,0,0,0,0,0,0
subj4_series8_580,0,0,0,0,0,0
subj4_series8_581,0,0,0,0,0,0
subj4_series8_582,0,0,0,0,0,0
subj4_series8_583,0,0,0,0,0,0
subj4_series8_584,0,0,0,0,0,0
subj4_series8_585,0,0,0,0,0,0
subj4_series8_586,0,0,0,0,0,0
subj4_series8_587,0,0,0,0,0,0
subj4_series8_588,0,0,0,0,0,0
subj4_series8_589,0,0,0,0,0,0
subj4_series8_590,0,0,0,0,0,0
subj4_series8_591,0,0,0,0,0,0
subj4_series8_592,0,0,0,0,0,0
subj4_series8_593,0,0,0,0,0,0
subj4_series8_594,0,0,0,0,0,0
subj4_series8_595,0,0,0,0,0,0
subj4_series8_596,0,0,0,0,0,0
subj4_series8_597,0,0,0,0,0,0
subj4_series8_598,0,0,0,0,0,0
subj4_series8_599,0,0,0,0,0,0
subj4_series8_600,0,0,0,0,0,0
subj4_series8_601,0,0,0,0,0,0
subj4_series8_602,0,0,0,0,0,0
subj4_series8_603,0,0,0,0,0,0
subj4_series8_604,0,0,0,0,0,0
subj4_series8_605,0,0,0,0,0,0
subj4_series8_606,0,0,0,0,0,0
subj4_series8_607,0,0,0,0,0,0
subj4_series8_608,0,0,0,0,0,0
subj4_series8_609,0,0,0,0,0,0
subj4_series8_610,0,0,0,0,0,0
subj4_series8_611,0,0,0,0,0,0
subj4_series8_612,0,0,0,0,0,0
subj4_series8_613,0,0,0,0,0,0
subj4_series8_614,0,0,0,0,0,0
subj4_series8_615,0,0,0,0,0,0
subj4_series8_616,0,0,0,0,0,0
subj4_series8_617,0,0,0,0,0,0
subj4_series8_618,0,0,0,0,0,0
subj4_series8_619,0,0,0,0,0,0
subj4_series8_620,0,0,0,0,0,0
subj4_series8_621,0,0,0,0,0,0
subj4_series8_622,0,0,0,0,0,0
subj4_series8_623,0,0,0,0,0,0
subj4_series8_624,0,0,0,0,0,0
subj4_series8_625,0,0,0,0,0,0
subj4_series8_626,0,0,0,0,0,0
subj4_series8_627,0,0,0,0,0,0
subj4_series8_628,0,0,0,0,0,0
subj4_series8_629,0,0,0,0,0,0
subj4_series8_630,0,0,0,0,0,0
subj4_series8_631,0,0,0,0,0,0
subj4_series8_632,0,0,0,0,0,0
subj4_series8_633,0,0,0,0,0,0
subj4_series8_634,0,0,0,0,0,0
subj4_series8_635,0,0,0,0,0,0
subj4_series8_636,0,0,0,0,0,0
subj4_series8_637,0,0,0,0,0,0
subj4_series8_638,0,0,0,0,0,0
subj4_series8_639,0,0,0,0,0,0
subj4_series8_640,0,0,0,0,0,0
subj4_series8_641,0,0,0,0,0,0
subj4_series8_642,0,0,0,0,0,0
subj4_series8_643,0,0,0,0,0,0
subj4_series8_644,0,0,0,0,0,0
subj4_series8_645,0,0,0,0,0,0
subj4_series8_646,0,0,0,0,0,0
subj4_series8_647,0,0,0,0,0,0
subj4_series8_648,0,0,0,0,0,0
subj4_series8_649,0,0,0,0,0,0
subj4_series8_650,0,0,0,0,0,0
subj4_series8_651,0,0,0,0,0,0
subj4_series8_652,0,0,0,0,0,0
subj4_series8_653,0,0,0,0,0,0
subj4_series8_654,0,0,0,0,0,0
subj4_series8_655,0,0,0,0,0,0
subj4_series8_656,0,0,0,0,0,0
subj4_series8_657,0,0,0,0,0,0
subj4_series8_658,0,0,0,0,0,0
subj4_series8_659,0,0,0,0,0,0
subj4_series8_660,0,0,0,0,0,0
subj4_series8_661,0,0,0,0,0,0
