id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj8_series3_102,0,0,0,0,0,0
subj8_series3_103,0,0,0,0,0,0
subj8_series3_104,0,0,0,0,0,0
subj8_series3_105,0,0,0,0,0,0
subj8_series3_106,0,0,0,0,0,0
subj8_series3_107,0,0,0,0,0,0
subj8_series3_108,0,0,0,0,0,0
subj8_series3_109,0,0,0,0,0,0
subj8_series3_110,0,0,0,0,0,0
subj8_series3_111,0,0,0,0,0,0
subj8_series3_112,0,0,0,0,0,0
subj8_series3_113,0,0,0,0,0,0
subj8_series3_114,0,0,0,0,0,0
subj8_series3_115,0,0,0,0,0,0
subj8_series3_116,0,0,0,0,0,0
subj8_series3_117,0,0,0,0,0,0
subj8_series3_118,0,0,0,0,0,0
subj8_series3_119,0,0,0,0,0,0
subj8_series3_120,0,0,0,0,0,0
subj8_series3_121,0,0,0,0,0,0
subj8_series3_122,0,0,0,0,0,0
subj8_series3_123,0,0,0,0,0,0
subj8_series3_124,0,0,0,0,0,0
subj8_series3_125,0,0,0,0,0,0
subj8_series3_126,0,0,0,0,0,0
subj8_series3_127,0,0,0,0,0,0
subj8_series3_128,0,0,0,0,0,0
subj8_series3_129,0,0,0,0,0,0
subj8_series3_130,0,0,0,0,0,0
subj8_series3_131,0,0,0,0,0,0
subj8_series3_132,0,0,0,0,0,0
subj8_series3_133,0,0,0,0,0,0
subj8_series3_134,0,0,0,0,0,0
subj8_series3_135,0,0,0,0,0,0
subj8_series3_136,0,0,0,0,0,0
subj8_series3_137,0,0,0,0,0,0
subj8_series3_138,0,0,0,0,0,0
subj8_series3_139,0,0,0,0,0,0
subj8_series3_140,0,0,0,0,0,0
subj8_series3_141,0,0,0,0,0,0
subj8_series3_142,0,0,0,0,0,0
subj8_series3_143,0,0,0,0,0,0
subj8_series3_144,0,0,0,0,0,0
subj8_series3_145,0,0,0,0,0,0
subj8_series3_146,0,0,0,0,0,0
subj8_series3_147,0,0,0,0,0,0
subj8_series3_148,0,0,0,0,0,0
subj8_series3_149,0,0,0,0,0,0
subj8_series3_150,0,0,0,0,0,0
subj8_series3_151,0,0,0,0,0,0
subj8_series3_152,0,0,0,0,0,0
subj8_series3_153,0,0,0,0,0,0
subj8_series3_154,0,0,0,0,0,0
subj8_series3_155,0,0,0,0,0,0
subj8_series3_156,0,0,0,0,0,0
subj8_series3_157,0,0,0,0,0,0
subj8_series3_158,0,0,0,0,0,0
subj8_series3_159,0,0,0,0,0,0
subj8_series3_160,0,0,0,0,0,0
subj8_series3_161,0,0,0,0,0,0
subj8_series3_162,0,0,0,0,0,0
subj8_series3_163,0,0,0,0,0,0
subj8_series3_164,0,0,0,0,0,0
subj8_series3_165,0,0,0,0,0,0
subj8_series3_166,0,0,0,0,0,0
subj8_series3_167,0,0,0,0,0,0
subj8_series3_168,0,0,0,0,0,0
subj8_series3_169,0,0,0,0,0,0
subj8_series3_170,0,0,0,0,0,0
subj8_series3_171,0,0,0,0,0,0
subj8_series3_172,0,0,0,0,0,0
subj8_series3_173,0,0,0,0,0,0
subj8_series3_174,0,0,0,0,0,0
subj8_series3_175,0,0,0,0,0,0
subj8_series3_176,0,0,0,0,0,0
subj8_series3_177,0,0,0,0,0,0
subj8_series3_178,0,0,0,0,0,0
subj8_series3_179,0,0,0,0,0,0
subj8_series3_180,0,0,0,0,0,0
subj8_series3_181,0,0,0,0,0,0
subj8_series3_182,0,0,0,0,0,0
subj8_series3_183,0,0,0,0,0,0
subj8_series3_184,0,0,0,0,0,0
subj8_series3_185,0,0,0,0,0,0
subj8_series3_186,0,0,0,0,0,0
subj8_series3_187,0,0,0,0,0,0
subj8_series3_188,0,0,0,0,0,0
subj8_series3_189,0,0,0,0,0,0
subj8_series3_190,0,0,0,0,0,0
subj8_series3_191,0,0,0,0,0,0
subj8_series3_192,0,0,0,0,0,0
subj8_series3_193,0,0,0,0,0,0
subj8_series3_194,0,0,0,0,0,0
subj8_series3_195,0,0,0,0,0,0
subj8_series3_196,0,0,0,0,0,0
subj8_series3_197,0,0,0,0,0,0
subj8_series3_198,0,0,0,0,0,0
subj8_series3_199,0,0,0,0,0,0
subj8_series3_200,0,0,0,0,0,0
subj8_series3_201,0,0,0,0,0,0
subj8_series3_202,0,0,0,0,0,0
subj8_series3_203,0,0,0,0,0,0
subj8_series3_204,0,0,0,0,0,0
subj8_series3_205,0,0,0,0,0,0
subj8_series3_206,0,0,0,0,0,0
subj8_series3_207,0,0,0,0,0,0
subj8_series3_208,0,0,0,0,0,0
subj8_series3_209,0,0,0,0,0,0
subj8_series3_210,0,0,0,0,0,0
subj8_series3_211,0,0,0,0,0,0
subj8_series3_212,0,0,0,0,0,0
subj8_series3_213,0,0,0,0,0,0
subj8_series3_214,0,0,0,0,0,0
subj8_series3_215,0,0,0,0,0,0
subj8_series3_216,0,0,0,0,0,0
subj8_series3_217,0,0,0,0,0,0
subj8_series3_218,0,0,0,0,0,0
subj8_series3_219,0,0,0,0,0,0
subj8_series3_220,0,0,0,0,0,0
subj8_series3_221,0,0,0,0,0,0
subj8_series3_222,0,0,0,0,0,0
subj8_series3_223,0,0,0,0,0,0
subj8_series3_224,0,0,0,0,0,0
subj8_series3_225,0,0,0,0,0,0
subj8_series3_226,0,0,0,0,0,0
subj8_series3_227,0,0,0,0,0,0
subj8_series3_228,0,0,0,0,0,0
subj8_series3_229,0,0,0,0,0,0
subj8_series3_230,0,0,0,0,0,0
subj8_series3_231,0,0,0,0,0,0
subj8_series3_232,0,0,0,0,0,0
subj8_series3_233,0,0,0,0,0,0
subj8_series3_234,0,0,0,0,0,0
subj8_series3_235,0,0,0,0,0,0
subj8_series3_236,0,0,0,0,0,0
subj8_series3_237,0,0,0,0,0,0
subj8_series3_238,0,0,0,0,0,0
subj8_series3_239,0,0,0,0,0,0
subj8_series3_240,0,0,0,0,0,0
subj8_series3_241,0,0,0,0,0,0
subj8_series3_242,0,0,0,0,0,0
subj8_series3_243,0,0,0,0,0,0
subj8_series3_244,0,0,0,0,0,0
subj8_series3_245,0,0,0,0,0,0
subj8_series3_246,0,0,0,0,0,0
subj8_series3_247,0,0,0,0,0,0
subj8_series3_248,0,0,0,0,0,0
subj8_series3_249,0,0,0,0,0,0
subj8_series3_250,0,0,0,0,0,0
subj8_series3_251,0,0,0,0,0,0
subj8_series3_252,0,0,0,0,0,0
subj8_series3_253,0,0,0,0,0,0
subj8_series3_254,0,0,0,0,0,0
subj8_series3_255,0,0,0,0,0,0
subj8_series3_256,0,0,0,0,0,0
subj8_series3_257,0,0,0,0,0,0
subj8_series3_258,0,0,0,0,0,0
subj8_series3_259,0,0,0,0,0,0
subj8_series3_260,0,0,0,0,0,0
subj8_series3_261,0,0,0,0,0,0
subj8_series3_262,0,0,0,0,0,0
subj8_series3_263,0,0,0,0,0,0
subj8_series3_264,0,0,0,0,0,0
subj8_series3_265,0,0,0,0,0,0
subj8_series3_266,0,0,0,0,0,0
subj8_series3_267,0,0,0,0,0,0
subj8_series3_268,0,0,0,0,0,0
subj8_series3_269,0,0,0,0,0,0
subj8_series3_270,0,0,0,0,0,0
subj8_series3_271,0,0,0,0,0,0
subj8_series3_272,0,0,0,0,0,0
subj8_series3_273,0,0,0,0,0,0
subj8_series3_274,0,0,0,0,0,0
subj8_series3_275,0,0,0,0,0,0
subj8_series3_276,0,0,0,0,0,0
subj8_series3_277,0,0,0,0,0,0
subj8_series3_278,0,0,0,0,0,0
subj8_series3_279,0,0,0,0,0,0
subj8_series3_280,0,0,0,0,0,0
subj8_series3_281,0,0,0,0,0,0
subj8_series3_282,0,0,0,0,0,0
subj8_series3_283,0,0,0,0,0,0
subj8_series3_284,0,0,0,0,0,0
subj8_series3_285,0,0,0,0,0,0
subj8_series3_286,0,0,0,0,0,0
subj8_series3_287,0,0,0,0,0,0
subj8_series3_288,0,0,0,0,0,0
subj8_series3_289,0,0,0,0,0,0
subj8_series3_290,0,0,0,0,0,0
subj8_series3_291,0,0,0,0,0,0
subj8_series3_292,0,0,0,0,0,0
subj8_series3_293,0,0,0,0,0,0
subj8_series3_294,0,0,0,0,0,0
subj8_series3_295,0,0,0,0,0,0
subj8_series3_296,0,0,0,0,0,0
subj8_series3_297,0,0,0,0,0,0
subj8_series3_298,0,0,0,0,0,0
subj8_series3_299,0,0,0,0,0,0
subj8_series3_300,0,0,0,0,0,0
subj8_series3_301,0,0,0,0,0,0
subj8_series3_302,0,0,0,0,0,0
subj8_series3_303,0,0,0,0,0,0
subj8_series3_304,0,0,0,0,0,0
subj8_series3_305,0,0,0,0,0,0
subj8_series3_306,0,0,0,0,0,0
subj8_series3_307,0,0,0,0,0,0
subj8_series3_308,0,0,0,0,0,0
subj8_series3_309,0,0,0,0,0,0
subj8_series3_310,0,0,0,0,0,0
subj8_series3_311,0,0,0,0,0,0
subj8_series3_312,0,0,0,0,0,0
subj8_series3_313,0,0,0,0,0,0
subj8_series3_314,0,0,0,0,0,0
subj8_series3_315,0,0,0,0,0,0
subj8_series3_316,0,0,0,0,0,0
subj8_series3_317,0,0,0,0,0,0
subj8_series3_318,0,0,0,0,0,0
subj8_series3_319,0,0,0,0,0,0
subj8_series3_320,0,0,0,0,0,0
subj8_series3_321,0,0,0,0,0,0
subj8_series3_322,0,0,0,0,0,0
subj8_series3_323,0,0,0,0,0,0
subj8_series3_324,0,0,0,0,0,0
subj8_series3_325,0,0,0,0,0,0
subj8_series3_326,0,0,0,0,0,0
subj8_series3_327,0,0,0,0,0,0
subj8_series3_328,0,0,0,0,0,0
subj8_series3_329,0,0,0,0,0,0
subj8_series3_330,0,0,0,0,0,0
subj8_series3_331,0,0,0,0,0,0
subj8_series3_332,0,0,0,0,0,0
subj8_series3_333,0,0,0,0,0,0
subj8_series3_334,0,0,0,0,0,0
subj8_series3_335,0,0,0,0,0,0
subj8_series3_336,0,0,0,0,0,0
subj8_series3_337,0,0,0,0,0,0
subj8_series3_338,0,0,0,0,0,0
subj8_series3_339,0,0,0,0,0,0
subj8_series3_340,0,0,0,0,0,0
subj8_series3_341,0,0,0,0,0,0
subj8_series3_342,0,0,0,0,0,0
subj8_series3_343,0,0,0,0,0,0
subj8_series3_344,0,0,0,0,0,0
subj8_series3_345,0,0,0,0,0,0
subj8_series3_346,0,0,0,0,0,0
subj8_series3_347,0,0,0,0,0,0
subj8_series3_348,0,0,0,0,0,0
subj8_series3_349,0,0,0,0,0,0
subj8_series3_350,0,0,0,0,0,0
subj8_series3_351,0,0,0,0,0,0
subj8_series3_352,0,0,0,0,0,0
subj8_series3_353,0,0,0,0,0,0
subj8_series3_354,0,0,0,0,0,0
subj8_series3_355,0,0,0,0,0,0
subj8_series3_356,0,0,0,0,0,0
subj8_series3_357,0,0,0,0,0,0
subj8_series3_358,0,0,0,0,0,0
subj8_series3_359,0,0,0,0,0,0
subj8_series3_360,0,0,0,0,0,0
subj8_series3_361,0,0,0,0,0,0
subj8_series3_362,0,0,0,0,0,0
subj8_series3_363,0,0,0,0,0,0
subj8_series3_364,0,0,0,0,0,0
subj8_series3_365,0,0,0,0,0,0
subj8_series3_366,0,0,0,0,0,0
subj8_series3_367,0,0,0,0,0,0
subj8_series3_368,0,0,0,0,0,0
subj8_series3_369,0,0,0,0,0,0
subj8_series3_370,0,0,0,0,0,0
subj8_series3_371,0,0,0,0,0,0
subj8_series3_372,0,0,0,0,0,0
subj8_series3_373,0,0,0,0,0,0
subj8_series3_374,0,0,0,0,0,0
subj8_series3_375,0,0,0,0,0,0
subj8_series3_376,0,0,0,0,0,0
subj8_series3_377,0,0,0,0,0,0
subj8_series3_378,0,0,0,0,0,0
subj8_series3_379,0,0,0,0,0,0
subj8_series3_380,0,0,0,0,0,0
subj8_series3_381,0,0,0,0,0,0
subj8_series3_382,0,0,0,0,0,0
subj8_series3_383,0,0,0,0,0,0
subj8_series3_384,0,0,0,0,0,0
subj8_series3_385,0,0,0,0,0,0
subj8_series3_386,0,0,0,0,0,0
subj8_series3_387,0,0,0,0,0,0
subj8_series3_388,0,0,0,0,0,0
subj8_series3_389,0,0,0,0,0,0
subj8_series3_390,0,0,0,0,0,0
subj8_series3_391,0,0,0,0,0,0
subj8_series3_392,0,0,0,0,0,0
subj8_series3_393,0,0,0,0,0,0
subj8_series3_394,0,0,0,0,0,0
subj8_series3_395,0,0,0,0,0,0
subj8_series3_396,0,0,0,0,0,0
subj8_series3_397,0,0,0,0,0,0
subj8_series3_398,0,0,0,0,0,0
subj8_series3_399,0,0,0,0,0,0
subj8_series3_400,0,0,0,0,0,0
subj8_series3_401,0,0,0,0,0,0
subj8_series3_402,0,0,0,0,0,0
subj8_series3_403,0,0,0,0,0,0
subj8_series3_404,0,0,0,0,0,0
subj8_series3_405,0,0,0,0,0,0
subj8_series3_406,0,0,0,0,0,0
subj8_series3_407,0,0,0,0,0,0
subj8_series3_408,0,0,0,0,0,0
subj8_series3_409,0,0,0,0,0,0
subj8_series3_410,0,0,0,0,0,0
subj8_series3_411,0,0,0,0,0,0
subj8_series3_412,0,0,0,0,0,0
subj8_series3_413,0,0,0,0,0,0
subj8_series3_414,0,0,0,0,0,0
subj8_series3_415,0,0,0,0,0,0
subj8_series3_416,0,0,0,0,0,0
subj8_series3_417,0,0,0,0,0,0
subj8_series3_418,0,0,0,0,0,0
subj8_series3_419,0,0,0,0,0,0
subj8_series3_420,0,0,0,0,0,0
subj8_series3_421,0,0,0,0,0,0
subj8_series3_422,0,0,0,0,0,0
subj8_series3_423,0,0,0,0,0,0
subj8_series3_424,0,0,0,0,0,0
subj8_series3_425,0,0,0,0,0,0
subj8_series3_426,0,0,0,0,0,0
subj8_series3_427,0,0,0,0,0,0
subj8_series3_428,0,0,0,0,0,0
subj8_series3_429,0,0,0,0,0,0
subj8_series3_430,0,0,0,0,0,0
subj8_series3_431,0,0,0,0,0,0
subj8_series3_432,0,0,0,0,0,0
subj8_series3_433,0,0,0,0,0,0
subj8_series3_434,0,0,0,0,0,0
subj8_series3_435,0,0,0,0,0,0
subj8_series3_436,0,0,0,0,0,0
subj8_series3_437,0,0,0,0,0,0
subj8_series3_438,0,0,0,0,0,0
subj8_series3_439,0,0,0,0,0,0
subj8_series3_440,0,0,0,0,0,0
subj8_series3_441,0,0,0,0,0,0
subj8_series3_442,0,0,0,0,0,0
subj8_series3_443,0,0,0,0,0,0
subj8_series3_444,0,0,0,0,0,0
subj8_series3_445,0,0,0,0,0,0
subj8_series3_446,0,0,0,0,0,0
subj8_series3_447,0,0,0,0,0,0
subj8_series3_448,0,0,0,0,0,0
subj8_series3_449,0,0,0,0,0,0
subj8_series3_450,0,0,0,0,0,0
subj8_series3_451,0,0,0,0,0,0
subj8_series3_452,0,0,0,0,0,0
subj8_series3_453,0,0,0,0,0,0
subj8_series3_454,0,0,0,0,0,0
subj8_series3_455,0,0,0,0,0,0
subj8_series3_456,0,0,0,0,0,0
subj8_series3_457,0,0,0,0,0,0
subj8_series3_458,0,0,0,0,0,0
subj8_series3_459,0,0,0,0,0,0
subj8_series3_460,0,0,0,0,0,0
subj8_series3_461,0,0,0,0,0,0
subj8_series3_462,0,0,0,0,0,0
subj8_series3_463,0,0,0,0,0,0
subj8_series3_464,0,0,0,0,0,0
subj8_series3_465,0,0,0,0,0,0
subj8_series3_466,0,0,0,0,0,0
subj8_series3_467,0,0,0,0,0,0
subj8_series3_468,0,0,0,0,0,0
subj8_series3_469,0,0,0,0,0,0
subj8_series3_470,0,0,0,0,0,0
subj8_series3_471,0,0,0,0,0,0
subj8_series3_472,0,0,0,0,0,0
subj8_series3_473,0,0,0,0,0,0
subj8_series3_474,0,0,0,0,0,0
subj8_series3_475,0,0,0,0,0,0
subj8_series3_476,0,0,0,0,0,0
subj8_series3_477,0,0,0,0,0,0
subj8_series3_478,0,0,0,0,0,0
subj8_series3_479,0,0,0,0,0,0
subj8_series3_480,0,0,0,0,0,0
subj8_series3_481,0,0,0,0,0,0
subj8_series3_482,0,0,0,0,0,0
subj8_series3_483,0,0,0,0,0,0
subj8_series3_484,0,0,0,0,0,0
subj8_series3_485,0,0,0,0,0,0
subj8_series3_486,0,0,0,0,0,0
subj8_series3_487,0,0,0,0,0,0
subj8_series3_488,0,0,0,0,0,0
subj8_series3_489,0,0,0,0,0,0
subj8_series3_490,0,0,0,0,0,0
subj8_series3_491,0,0,0,0,0,0
subj8_series3_492,0,0,0,0,0,0
subj8_series3_493,0,0,0,0,0,0
subj8_series3_494,0,0,0,0,0,0
subj8_series3_495,0,0,0,0,0,0
subj8_series3_496,0,0,0,0,0,0
subj8_series3_497,0,0,0,0,0,0
subj8_series3_498,0,0,0,0,0,0
subj8_series3_499,0,0,0,0,0,0
subj8_series3_500,0,0,0,0,0,0
subj8_series3_501,0,0,0,0,0,0
subj8_series3_502,0,0,0,0,0,0
subj8_series3_503,0,0,0,0,0,0
subj8_series3_504,0,0,0,0,0,0
subj8_series3_505,0,0,0,0,0,0
subj8_series3_506,0,0,0,0,0,0
subj8_series3_507,0,0,0,0,0,0
subj8_series3_508,0,0,0,0,0,0
subj8_series3_509,0,0,0,0,0,0
subj8_series3_510,0,0,0,0,0,0
subj8_series3_511,0,0,0,0,0,0
subj8_series3_512,0,0,0,0,0,0
subj8_series3_513,0,0,0,0,0,0
subj8_series3_514,0,0,0,0,0,0
subj8_series3_515,0,0,0,0,0,0
subj8_series3_516,0,0,0,0,0,0
subj8_series3_517,0,0,0,0,0,0
subj8_series3_518,0,0,0,0,0,0
subj8_series3_519,0,0,0,0,0,0
subj8_series3_520,0,0,0,0,0,0
subj8_series3_521,0,0,0,0,0,0
subj8_series3_522,0,0,0,0,0,0
subj8_series3_523,0,0,0,0,0,0
subj8_series3_524,0,0,0,0,0,0
subj8_series3_525,0,0,0,0,0,0
subj8_series3_526,0,0,0,0,0,0
subj8_series3_527,0,0,0,0,0,0
subj8_series3_528,0,0,0,0,0,0
subj8_series3_529,0,0,0,0,0,0
subj8_series3_530,0,0,0,0,0,0
subj8_series3_531,0,0,0,0,0,0
subj8_series3_532,0,0,0,0,0,0
subj8_series3_533,0,0,0,0,0,0
subj8_series3_534,0,0,0,0,0,0
subj8_series3_535,0,0,0,0,0,0
subj8_series3_536,0,0,0,0,0,0
subj8_series3_537,0,0,0,0,0,0
subj8_series3_538,0,0,0,0,0,0
subj8_series3_539,0,0,0,0,0,0
subj8_series3_540,0,0,0,0,0,0
subj8_series3_541,0,0,0,0,0,0
subj8_series3_542,0,0,0,0,0,0
subj8_series3_543,0,0,0,0,0,0
subj8_series3_544,0,0,0,0,0,0
subj8_series3_545,0,0,0,0,0,0
subj8_series3_546,0,0,0,0,0,0
subj8_series3_547,0,0,0,0,0,0
subj8_series3_548,0,0,0,0,0,0
subj8_series3_549,0,0,0,0,0,0
subj8_series3_550,0,0,0,0,0,0
subj8_series3_551,0,0,0,0,0,0
subj8_series3_552,0,0,0,0,0,0
subj8_series3_553,0,0,0,0,0,0
subj8_series3_554,0,0,0,0,0,0
subj8_series3_555,0,0,0,0,0,0
subj8_series3_556,0,0,0,0,0,0
subj8_series3_557,0,0,0,0,0,0
subj8_series3_558,0,0,0,0,0,0
subj8_series3_559,0,0,0,0,0,0
subj8_series3_560,0,0,0,0,0,0
subj8_series3_561,0,0,0,0,0,0
subj8_series3_562,0,0,0,0,0,0
subj8_series3_563,0,0,0,0,0,0
subj8_series3_564,0,0,0,0,0,0
subj8_series3_565,0,0,0,0,0,0
subj8_series3_566,0,0,0,0,0,0
subj8_series3_567,0,0,0,0,0,0
subj8_series3_568,0,0,0,0,0,0
subj8_series3_569,0,0,0,0,0,0
subj8_series3_570,0,0,0,0,0,0
subj8_series3_571,0,0,0,0,0,0
subj8_series3_572,0,0,0,0,0,0
subj8_series3_573,0,0,0,0,0,0
subj8_series3_574,0,0,0,0,0,0
subj8_series3_575,0,0,0,0,0,0
subj8_series3_576,0,0,0,0,0,0
subj8_series3_577,0,0,0,0,0,0
subj8_series3_578,0,0,0,0,0,0
subj8_series3_579,0,0,0,0,0,0
subj8_series3_580,0,0,0,0,0,0
subj8_series3_581,0,0,0,0,0,0
subj8_series3_582,0,0,0,0,0,0
subj8_series3_583,0,0,0,0,0,0
subj8_series3_584,0,0,0,0,0,0
subj8_series3_585,0,0,0,0,0,0
subj8_series3_586,0,0,0,0,0,0
subj8_series3_587,0,0,0,0,0,0
subj8_series3_588,0,0,0,0,0,0
subj8_series3_589,0,0,0,0,0,0
subj8_series3_590,0,0,0,0,0,0
subj8_series3_591,0,0,0,0,0,0
subj8_series3_592,0,0,0,0,0,0
subj8_series3_593,0,0,0,0,0,0
subj8_series3_594,0,0,0,0,0,0
subj8_series3_595,0,0,0,0,0,0
subj8_series3_596,0,0,0,0,0,0
subj8_series3_597,0,0,0,0,0,0
subj8_series3_598,0,0,0,0,0,0
subj8_series3_599,0,0,0,0,0,0
subj8_series3_600,0,0,0,0,0,0
subj8_series3_601,0,0,0,0,0,0
subj8_series3_602,0,0,0,0,0,0
subj8_series3_603,0,0,0,0,0,0
subj8_series3_604,0,0,0,0,0,0
subj8_series3_605,0,0,0,0,0,0
subj8_series3_606,0,0,0,0,0,0
subj8_series3_607,0,0,0,0,0,0
subj8_series3_608,0,0,0,0,0,0
subj8_series3_609,0,0,0,0,0,0
subj8_series3_610,0,0,0,0,0,0
subj8_series3_611,0,0,0,0,0,0
subj8_series3_612,0,0,0,0,0,0
subj8_series3_613,0,0,0,0,0,0
subj8_series3_614,0,0,0,0,0,0
subj8_series3_615,0,0,0,0,0,0
subj8_series3_616,0,0,0,0,0,0
subj8_series3_617,0,0,0,0,0,0
subj8_series3_618,0,0,0,0,0,0
subj8_series3_619,0,0,0,0,0,0
subj8_series3_620,0,0,0,0,0,0
subj8_series3_621,0,0,0,0,0,0
subj8_series3_622,0,0,0,0,0,0
subj8_series3_623,0,0,0,0,0,0
subj8_series3_624,0,0,0,0,0,0
subj8_series3_625,0,0,0,0,0,0
subj8_series3_626,0,0,0,0,0,0
subj8_series3_627,0,0,0,0,0,0
subj8_series3_628,0,0,0,0,0,0
subj8_series3_629,0,0,0,0,0,0
subj8_series3_630,0,0,0,0,0,0
subj8_series3_631,0,0,0,0,0,0
subj8_series3_632,0,0,0,0,0,0
subj8_series3_633,0,0,0,0,0,0
subj8_series3_634,0,0,0,0,0,0
subj8_series3_635,0,0,0,0,0,0
subj8_series3_636,0,0,0,0,0,0
subj8_series3_637,0,0,0,0,0,0
subj8_series3_638,0,0,0,0,0,0
subj8_series3_639,0,0,0,0,0,0
subj8_series3_640,0,0,0,0,0,0
subj8_series3_641,0,0,0,0,0,0
subj8_series3_642,0,0,0,0,0,0
subj8_series3_643,0,0,0,0,0,0
subj8_series3_644,0,0,0,0,0,0
subj8_series3_645,0,0,0,0,0,0
subj8_series3_646,0,0,0,0,0,0
subj8_series3_647,0,0,0,0,0,0
subj8_series3_648,0,0,0,0,0,0
subj8_series3_649,0,0,0,0,0,0
subj8_series3_650,0,0,0,0,0,0
subj8_series3_651,0,0,0,0,0,0
subj8_series3_652,0,0,0,0,0,0
subj8_series3_653,0,0,0,0,0,0
subj8_series3_654,0,0,0,0,0,0
subj8_series3_655,0,0,0,0,0,0
subj8_series3_656,0,0,0,0,0,0
subj8_series3_657,0,0,0,0,0,0
subj8_series3_658,0,0,0,0,0,0
subj8_series3_659,0,0,0,0,0,0
subj8_series3_660,0,0,0,0,0,0
subj8_series3_661,0,0,0,0,0,0
