id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj4_series5_94,0,0,0,0,0,0
subj4_series5_95,0,0,0,0,0,0
subj4_series5_96,0,0,0,0,0,0
subj4_series5_97,0,0,0,0,0,0
subj4_series5_98,0,0,0,0,0,0
subj4_series5_99,0,0,0,0,0,0
subj4_series5_100,0,0,0,0,0,0
subj4_series5_101,0,0,0,0,0,0
subj4_series5_102,0,0,0,0,0,0
subj4_series5_103,0,0,0,0,0,0
subj4_series5_104,0,0,0,0,0,0
subj4_series5_105,0,0,0,0,0,0
subj4_series5_106,0,0,0,0,0,0
subj4_series5_107,0,0,0,0,0,0
subj4_series5_108,0,0,0,0,0,0
subj4_series5_109,0,0,0,0,0,0
subj4_series5_110,0,0,0,0,0,0
subj4_series5_111,0,0,0,0,0,0
subj4_series5_112,0,0,0,0,0,0
subj4_series5_113,0,0,0,0,0,0
subj4_series5_114,0,0,0,0,0,0
subj4_series5_115,0,0,0,0,0,0
subj4_series5_116,0,0,0,0,0,0
subj4_series5_117,0,0,0,0,0,0
subj4_series5_118,0,0,0,0,0,0
subj4_series5_119,0,0,0,0,0,0
subj4_series5_120,0,0,0,0,0,0
subj4_series5_121,0,0,0,0,0,0
subj4_series5_122,0,0,0,0,0,0
subj4_series5_123,0,0,0,0,0,0
subj4_series5_124,0,0,0,0,0,0
subj4_series5_125,0,0,0,0,0,0
subj4_series5_126,0,0,0,0,0,0
subj4_series5_127,0,0,0,0,0,0
subj4_series5_128,0,0,0,0,0,0
subj4_series5_129,0,0,0,0,0,0
subj4_series5_130,0,0,0,0,0,0
subj4_series5_131,0,0,0,0,0,0
subj4_series5_132,0,0,0,0,0,0
subj4_series5_133,0,0,0,0,0,0
subj4_series5_134,0,0,0,0,0,0
subj4_series5_135,0,0,0,0,0,0
subj4_series5_136,0,0,0,0,0,0
subj4_series5_137,0,0,0,0,0,0
subj4_series5_138,0,0,0,0,0,0
subj4_series5_139,0,0,0,0,0,0
subj4_series5_140,0,0,0,0,0,0
subj4_series5_141,0,0,0,0,0,0
subj4_series5_142,0,0,0,0,0,0
subj4_series5_143,0,0,0,0,0,0
subj4_series5_144,0,0,0,0,0,0
subj4_series5_145,0,0,0,0,0,0
subj4_series5_146,0,0,0,0,0,0
subj4_series5_147,0,0,0,0,0,0
subj4_series5_148,0,0,0,0,0,0
subj4_series5_149,0,0,0,0,0,0
subj4_series5_150,0,0,0,0,0,0
subj4_series5_151,0,0,0,0,0,0
subj4_series5_152,0,0,0,0,0,0
subj4_series5_153,0,0,0,0,0,0
subj4_series5_154,0,0,0,0,0,0
subj4_series5_155,0,0,0,0,0,0
subj4_series5_156,0,0,0,0,0,0
subj4_series5_157,0,0,0,0,0,0
subj4_series5_158,0,0,0,0,0,0
subj4_series5_159,0,0,0,0,0,0
subj4_series5_160,0,0,0,0,0,0
subj4_series5_161,0,0,0,0,0,0
subj4_series5_162,0,0,0,0,0,0
subj4_series5_163,0,0,0,0,0,0
subj4_series5_164,0,0,0,0,0,0
subj4_series5_165,0,0,0,0,0,0
subj4_series5_166,0,0,0,0,0,0
subj4_series5_167,0,0,0,0,0,0
subj4_series5_168,0,0,0,0,0,0
subj4_series5_169,0,0,0,0,0,0
subj4_series5_170,0,0,0,0,0,0
subj4_series5_171,0,0,0,0,0,0
subj4_series5_172,0,0,0,0,0,0
subj4_series5_173,0,0,0,0,0,0
subj4_series5_174,0,0,0,0,0,0
subj4_series5_175,0,0,0,0,0,0
subj4_series5_176,0,0,0,0,0,0
subj4_series5_177,0,0,0,0,0,0
subj4_series5_178,0,0,0,0,0,0
subj4_series5_179,0,0,0,0,0,0
subj4_series5_180,0,0,0,0,0,0
subj4_series5_181,0,0,0,0,0,0
subj4_series5_182,0,0,0,0,0,0
subj4_series5_183,0,0,0,0,0,0
subj4_series5_184,0,0,0,0,0,0
subj4_series5_185,0,0,0,0,0,0
subj4_series5_186,0,0,0,0,0,0
subj4_series5_187,0,0,0,0,0,0
subj4_series5_188,0,0,0,0,0,0
subj4_series5_189,0,0,0,0,0,0
subj4_series5_190,0,0,0,0,0,0
subj4_series5_191,0,0,0,0,0,0
subj4_series5_192,0,0,0,0,0,0
subj4_series5_193,0,0,0,0,0,0
subj4_series5_194,0,0,0,0,0,0
subj4_series5_195,0,0,0,0,0,0
subj4_series5_196,0,0,0,0,0,0
subj4_series5_197,0,0,0,0,0,0
subj4_series5_198,0,0,0,0,0,0
subj4_series5_199,0,0,0,0,0,0
subj4_series5_200,0,0,0,0,0,0
subj4_series5_201,0,0,0,0,0,0
subj4_series5_202,0,0,0,0,0,0
subj4_series5_203,0,0,0,0,0,0
subj4_series5_204,0,0,0,0,0,0
subj4_series5_205,0,0,0,0,0,0
subj4_series5_206,0,0,0,0,0,0
subj4_series5_207,0,0,0,0,0,0
subj4_series5_208,0,0,0,0,0,0
subj4_series5_209,0,0,0,0,0,0
subj4_series5_210,0,0,0,0,0,0
subj4_series5_211,0,0,0,0,0,0
subj4_series5_212,0,0,0,0,0,0
subj4_series5_213,0,0,0,0,0,0
subj4_series5_214,0,0,0,0,0,0
subj4_series5_215,0,0,0,0,0,0
subj4_series5_216,0,0,0,0,0,0
subj4_series5_217,0,0,0,0,0,0
subj4_series5_218,0,0,0,0,0,0
subj4_series5_219,0,0,0,0,0,0
subj4_series5_220,0,0,0,0,0,0
subj4_series5_221,0,0,0,0,0,0
subj4_series5_222,0,0,0,0,0,0
subj4_series5_223,0,0,0,0,0,0
subj4_series5_224,0,0,0,0,0,0
subj4_series5_225,0,0,0,0,0,0
subj4_series5_226,0,0,0,0,0,0
subj4_series5_227,0,0,0,0,0,0
subj4_series5_228,0,0,0,0,0,0
subj4_series5_229,0,0,0,0,0,0
subj4_series5_230,0,0,0,0,0,0
subj4_series5_231,0,0,0,0,0,0
subj4_series5_232,0,0,0,0,0,0
subj4_series5_233,0,0,0,0,0,0
subj4_series5_234,0,0,0,0,0,0
subj4_series5_235,0,0,0,0,0,0
subj4_series5_236,0,0,0,0,0,0
subj4_series5_237,0,0,0,0,0,0
subj4_series5_238,0,0,0,0,0,0
subj4_series5_239,0,0,0,0,0,0
subj4_series5_240,0,0,0,0,0,0
subj4_series5_241,0,0,0,0,0,0
subj4_series5_242,0,0,0,0,0,0
subj4_series5_243,0,0,0,0,0,0
subj4_series5_244,0,0,0,0,0,0
subj4_series5_245,0,0,0,0,0,0
subj4_series5_246,0,0,0,0,0,0
subj4_series5_247,0,0,0,0,0,0
subj4_series5_248,0,0,0,0,0,0
subj4_series5_249,0,0,0,0,0,0
subj4_series5_250,0,0,0,0,0,0
subj4_series5_251,0,0,0,0,0,0
subj4_series5_252,0,0,0,0,0,0
subj4_series5_253,0,0,0,0,0,0
subj4_series5_254,0,0,0,0,0,0
subj4_series5_255,0,0,0,0,0,0
subj4_series5_256,0,0,0,0,0,0
subj4_series5_257,0,0,0,0,0,0
subj4_series5_258,0,0,0,0,0,0
subj4_series5_259,0,0,0,0,0,0
subj4_series5_260,0,0,0,0,0,0
subj4_series5_261,0,0,0,0,0,0
subj4_series5_262,0,0,0,0,0,0
subj4_series5_263,0,0,0,0,0,0
subj4_series5_264,0,0,0,0,0,0
subj4_series5_265,0,0,0,0,0,0
subj4_series5_266,0,0,0,0,0,0
subj4_series5_267,0,0,0,0,0,0
subj4_series5_268,0,0,0,0,0,0
subj4_series5_269,0,0,0,0,0,0
subj4_series5_270,0,0,0,0,0,0
subj4_series5_271,0,0,0,0,0,0
subj4_series5_272,0,0,0,0,0,0
subj4_series5_273,0,0,0,0,0,0
subj4_series5_274,0,0,0,0,0,0
subj4_series5_275,0,0,0,0,0,0
subj4_series5_276,0,0,0,0,0,0
subj4_series5_277,0,0,0,0,0,0
subj4_series5_278,0,0,0,0,0,0
subj4_series5_279,0,0,0,0,0,0
subj4_series5_280,0,0,0,0,0,0
subj4_series5_281,0,0,0,0,0,0
subj4_series5_282,0,0,0,0,0,0
subj4_series5_283,0,0,0,0,0,0
subj4_series5_284,0,0,0,0,0,0
subj4_series5_285,0,0,0,0,0,0
subj4_series5_286,0,0,0,0,0,0
subj4_series5_287,0,0,0,0,0,0
subj4_series5_288,0,0,0,0,0,0
subj4_series5_289,0,0,0,0,0,0
subj4_series5_290,0,0,0,0,0,0
subj4_series5_291,0,0,0,0,0,0
subj4_series5_292,0,0,0,0,0,0
subj4_series5_293,0,0,0,0,0,0
subj4_series5_294,0,0,0,0,0,0
subj4_series5_295,0,0,0,0,0,0
subj4_series5_296,0,0,0,0,0,0
subj4_series5_297,0,0,0,0,0,0
subj4_series5_298,0,0,0,0,0,0
subj4_series5_299,0,0,0,0,0,0
subj4_series5_300,0,0,0,0,0,0
subj4_series5_301,0,0,0,0,0,0
subj4_series5_302,0,0,0,0,0,0
subj4_series5_303,0,0,0,0,0,0
subj4_series5_304,0,0,0,0,0,0
subj4_series5_305,0,0,0,0,0,0
subj4_series5_306,0,0,0,0,0,0
subj4_series5_307,0,0,0,0,0,0
subj4_series5_308,0,0,0,0,0,0
subj4_series5_309,0,0,0,0,0,0
subj4_series5_310,0,0,0,0,0,0
subj4_series5_311,0,0,0,0,0,0
subj4_series5_312,0,0,0,0,0,0
subj4_series5_313,0,0,0,0,0,0
subj4_series5_314,0,0,0,0,0,0
subj4_series5_315,0,0,0,0,0,0
subj4_series5_316,0,0,0,0,0,0
subj4_series5_317,0,0,0,0,0,0
subj4_series5_318,0,0,0,0,0,0
subj4_series5_319,0,0,0,0,0,0
subj4_series5_320,0,0,0,0,0,0
subj4_series5_321,0,0,0,0,0,0
subj4_series5_322,0,0,0,0,0,0
subj4_series5_323,0,0,0,0,0,0
subj4_series5_324,0,0,0,0,0,0
subj4_series5_325,0,0,0,0,0,0
subj4_series5_326,0,0,0,0,0,0
subj4_series5_327,0,0,0,0,0,0
subj4_series5_328,0,0,0,0,0,0
subj4_series5_329,0,0,0,0,0,0
subj4_series5_330,0,0,0,0,0,0
subj4_series5_331,0,0,0,0,0,0
subj4_series5_332,0,0,0,0,0,0
subj4_series5_333,0,0,0,0,0,0
subj4_series5_334,0,0,0,0,0,0
subj4_series5_335,0,0,0,0,0,0
subj4_series5_336,0,0,0,0,0,0
subj4_series5_337,0,0,0,0,0,0
subj4_series5_338,0,0,0,0,0,0
subj4_series5_339,0,0,0,0,0,0
subj4_series5_340,0,0,0,0,0,0
subj4_series5_341,0,0,0,0,0,0
subj4_series5_342,0,0,0,0,0,0
subj4_series5_343,0,0,0,0,0,0
subj4_series5_344,0,0,0,0,0,0
subj4_series5_345,0,0,0,0,0,0
subj4_series5_346,0,0,0,0,0,0
subj4_series5_347,0,0,0,0,0,0
subj4_series5_348,0,0,0,0,0,0
subj4_series5_349,0,0,0,0,0,0
subj4_series5_350,0,0,0,0,0,0
subj4_series5_351,0,0,0,0,0,0
subj4_series5_352,0,0,0,0,0,0
subj4_series5_353,0,0,0,0,0,0
subj4_series5_354,0,0,0,0,0,0
subj4_series5_355,0,0,0,0,0,0
subj4_series5_356,0,0,0,0,0,0
subj4_series5_357,0,0,0,0,0,0
subj4_series5_358,0,0,0,0,0,0
subj4_series5_359,0,0,0,0,0,0
subj4_series5_360,0,0,0,0,0,0
subj4_series5_361,0,0,0,0,0,0
subj4_series5_362,0,0,0,0,0,0
subj4_series5_363,0,0,0,0,0,0
subj4_series5_364,0,0,0,0,0,0
subj4_series5_365,0,0,0,0,0,0
subj4_series5_366,0,0,0,0,0,0
subj4_series5_367,0,0,0,0,0,0
subj4_series5_368,0,0,0,0,0,0
subj4_series5_369,0,0,0,0,0,0
subj4_series5_370,0,0,0,0,0,0
subj4_series5_371,0,0,0,0,0,0
subj4_series5_372,0,0,0,0,0,0
subj4_series5_373,0,0,0,0,0,0
subj4_series5_374,0,0,0,0,0,0
subj4_series5_375,0,0,0,0,0,0
subj4_series5_376,0,0,0,0,0,0
subj4_series5_377,0,0,0,0,0,0
subj4_series5_378,0,0,0,0,0,0
subj4_series5_379,0,0,0,0,0,0
subj4_series5_380,0,0,0,0,0,0
subj4_series5_381,0,0,0,0,0,0
subj4_series5_382,0,0,0,0,0,0
subj4_series5_383,0,0,0,0,0,0
subj4_series5_384,0,0,0,0,0,0
subj4_series5_385,0,0,0,0,0,0
subj4_series5_386,0,0,0,0,0,0
subj4_series5_387,0,0,0,0,0,0
subj4_series5_388,0,0,0,0,0,0
subj4_series5_389,0,0,0,0,0,0
subj4_series5_390,0,0,0,0,0,0
subj4_series5_391,0,0,0,0,0,0
subj4_series5_392,0,0,0,0,0,0
subj4_series5_393,0,0,0,0,0,0
subj4_series5_394,0,0,0,0,0,0
subj4_series5_395,0,0,0,0,0,0
subj4_series5_396,0,0,0,0,0,0
subj4_series5_397,0,0,0,0,0,0
subj4_series5_398,0,0,0,0,0,0
subj4_series5_399,0,0,0,0,0,0
subj4_series5_400,0,0,0,0,0,0
subj4_series5_401,0,0,0,0,0,0
subj4_series5_402,0,0,0,0,0,0
subj4_series5_403,0,0,0,0,0,0
subj4_series5_404,0,0,0,0,0,0
subj4_series5_405,0,0,0,0,0,0
subj4_series5_406,0,0,0,0,0,0
subj4_series5_407,0,0,0,0,0,0
subj4_series5_408,0,0,0,0,0,0
subj4_series5_409,0,0,0,0,0,0
subj4_series5_410,0,0,0,0,0,0
subj4_series5_411,0,0,0,0,0,0
subj4_series5_412,0,0,0,0,0,0
subj4_series5_413,0,0,0,0,0,0
subj4_series5_414,0,0,0,0,0,0
subj4_series5_415,0,0,0,0,0,0
subj4_series5_416,0,0,0,0,0,0
subj4_series5_417,0,0,0,0,0,0
subj4_series5_418,0,0,0,0,0,0
subj4_series5_419,0,0,0,0,0,0
subj4_series5_420,0,0,0,0,0,0
subj4_series5_421,0,0,0,0,0,0
subj4_series5_422,0,0,0,0,0,0
subj4_series5_423,0,0,0,0,0,0
subj4_series5_424,0,0,0,0,0,0
subj4_series5_425,0,0,0,0,0,0
subj4_series5_426,0,0,0,0,0,0
subj4_series5_427,0,0,0,0,0,0
subj4_series5_428,0,0,0,0,0,0
subj4_series5_429,0,0,0,0,0,0
subj4_series5_430,0,0,0,0,0,0
subj4_series5_431,0,0,0,0,0,0
subj4_series5_432,0,0,0,0,0,0
subj4_series5_433,0,0,0,0,0,0
subj4_series5_434,0,0,0,0,0,0
subj4_series5_435,0,0,0,0,0,0
subj4_series5_436,0,0,0,0,0,0
subj4_series5_437,0,0,0,0,0,0
subj4_series5_438,0,0,0,0,0,0
subj4_series5_439,0,0,0,0,0,0
subj4_series5_440,0,0,0,0,0,0
subj4_series5_441,0,0,0,0,0,0
subj4_series5_442,0,0,0,0,0,0
subj4_series5_443,0,0,0,0,0,0
subj4_series5_444,0,0,0,0,0,0
subj4_series5_445,0,0,0,0,0,0
subj4_series5_446,0,0,0,0,0,0
subj4_series5_447,0,0,0,0,0,0
subj4_series5_448,0,0,0,0,0,0
subj4_series5_449,0,0,0,0,0,0
subj4_series5_450,0,0,0,0,0,0
subj4_series5_451,0,0,0,0,0,0
subj4_series5_452,0,0,0,0,0,0
subj4_series5_453,0,0,0,0,0,0
subj4_series5_454,0,0,0,0,0,0
subj4_series5_455,0,0,0,0,0,0
subj4_series5_456,0,0,0,0,0,0
subj4_series5_457,0,0,0,0,0,0
subj4_series5_458,0,0,0,0,0,0
subj4_series5_459,0,0,0,0,0,0
subj4_series5_460,0,0,0,0,0,0
subj4_series5_461,0,0,0,0,0,0
subj4_series5_462,0,0,0,0,0,0
subj4_series5_463,0,0,0,0,0,0
subj4_series5_464,0,0,0,0,0,0
subj4_series5_465,0,0,0,0,0,0
subj4_series5_466,0,0,0,0,0,0
subj4_series5_467,0,0,0,0,0,0
subj4_series5_468,0,0,0,0,0,0
subj4_series5_469,0,0,0,0,0,0
subj4_series5_470,0,0,0,0,0,0
subj4_series5_471,0,0,0,0,0,0
subj4_series5_472,0,0,0,0,0,0
subj4_series5_473,0,0,0,0,0,0
subj4_series5_474,0,0,0,0,0,0
subj4_series5_475,0,0,0,0,0,0
subj4_series5_476,0,0,0,0,0,0
subj4_series5_477,0,0,0,0,0,0
subj4_series5_478,0,0,0,0,0,0
subj4_series5_479,0,0,0,0,0,0
subj4_series5_480,0,0,0,0,0,0
subj4_series5_481,0,0,0,0,0,0
subj4_series5_482,0,0,0,0,0,0
subj4_series5_483,0,0,0,0,0,0
subj4_series5_484,0,0,0,0,0,0
subj4_series5_485,0,0,0,0,0,0
subj4_series5_486,0,0,0,0,0,0
subj4_series5_487,0,0,0,0,0,0
subj4_series5_488,0,0,0,0,0,0
subj4_series5_489,0,0,0,0,0,0
subj4_series5_490,0,0,0,0,0,0
subj4_series5_491,0,0,0,0,0,0
subj4_series5_492,0,0,0,0,0,0
subj4_series5_493,0,0,0,0,0,0
subj4_series5_494,0,0,0,0,0,0
subj4_series5_495,0,0,0,0,0,0
subj4_series5_496,0,0,0,0,0,0
subj4_series5_497,0,0,0,0,0,0
subj4_series5_498,0,0,0,0,0,0
subj4_series5_499,0,0,0,0,0,0
subj4_series5_500,0,0,0,0,0,0
subj4_series5_501,0,0,0,0,0,0
subj4_series5_502,0,0,0,0,0,0
subj4_series5_503,0,0,0,0,0,0
subj4_series5_504,0,0,0,0,0,0
subj4_series5_505,0,0,0,0,0,0
subj4_series5_506,0,0,0,0,0,0
subj4_series5_507,0,0,0,0,0,0
subj4_series5_508,0,0,0,0,0,0
subj4_series5_509,0,0,0,0,0,0
subj4_series5_510,0,0,0,0,0,0
subj4_series5_511,0,0,0,0,0,0
subj4_series5_512,0,0,0,0,0,0
subj4_series5_513,0,0,0,0,0,0
subj4_series5_514,0,0,0,0,0,0
subj4_series5_515,0,0,0,0,0,0
subj4_series5_516,0,0,0,0,0,0
subj4_series5_517,0,0,0,0,0,0
subj4_series5_518,0,0,0,0,0,0
subj4_series5_519,0,0,0,0,0,0
subj4_series5_520,0,0,0,0,0,0
subj4_series5_521,0,0,0,0,0,0
subj4_series5_522,0,0,0,0,0,0
subj4_series5_523,0,0,0,0,0,0
subj4_series5_524,0,0,0,0,0,0
subj4_series5_525,0,0,0,0,0,0
subj4_series5_526,0,0,0,0,0,0
subj4_series5_527,0,0,0,0,0,0
subj4_series5_528,0,0,0,0,0,0
subj4_series5_529,0,0,0,0,0,0
subj4_series5_530,0,0,0,0,0,0
subj4_series5_531,0,0,0,0,0,0
subj4_series5_532,0,0,0,0,0,0
subj4_series5_533,0,0,0,0,0,0
subj4_series5_534,0,0,0,0,0,0
subj4_series5_535,0,0,0,0,0,0
subj4_series5_536,0,0,0,0,0,0
subj4_series5_537,0,0,0,0,0,0
subj4_series5_538,0,0,0,0,0,0
subj4_series5_539,0,0,0,0,0,0
subj4_series5_540,0,0,0,0,0,0
subj4_series5_541,0,0,0,0,0,0
subj4_series5_542,0,0,0,0,0,0
subj4_series5_543,0,0,0,0,0,0
subj4_series5_544,0,0,0,0,0,0
subj4_series5_545,0,0,0,0,0,0
subj4_series5_546,0,0,0,0,0,0
subj4_series5_547,0,0,0,0,0,0
subj4_series5_548,0,0,0,0,0,0
subj4_series5_549,0,0,0,0,0,0
subj4_series5_550,0,0,0,0,0,0
subj4_series5_551,0,0,0,0,0,0
subj4_series5_552,0,0,0,0,0,0
subj4_series5_553,0,0,0,0,0,0
subj4_series5_554,0,0,0,0,0,0
subj4_series5_555,0,0,0,0,0,0
subj4_series5_556,0,0,0,0,0,0
subj4_series5_557,0,0,0,0,0,0
subj4_series5_558,0,0,0,0,0,0
subj4_series5_559,0,0,0,0,0,0
subj4_series5_560,0,0,0,0,0,0
subj4_series5_561,0,0,0,0,0,0
subj4_series5_562,0,0,0,0,0,0
subj4_series5_563,0,0,0,0,0,0
subj4_series5_564,0,0,0,0,0,0
subj4_series5_565,0,0,0,0,0,0
subj4_series5_566,0,0,0,0,0,0
subj4_series5_567,0,0,0,0,0,0
subj4_series5_568,0,0,0,0,0,0
subj4_series5_569,0,0,0,0,0,0
subj4_series5_570,0,0,0,0,0,0
subj4_series5_571,0,0,0,0,0,0
subj4_series5_572,0,0,0,0,0,0
subj4_series5_573,0,0,0,0,0,0
subj4_series5_574,0,0,0,0,0,0
subj4_series5_575,0,0,0,0,0,0
subj4_series5_576,0,0,0,0,0,0
subj4_series5_577,0,0,0,0,0,0
subj4_series5_578,0,0,0,0,0,0
subj4_series5_579,0,0,0,0,0,0
subj4_series5_580,0,0,0,0,0,0
subj4_series5_581,0,0,0,0,0,0
subj4_series5_582,0,0,0,0,0,0
subj4_series5_583,0,0,0,0,0,0
subj4_series5_584,0,0,0,0,0,0
subj4_series5_585,0,0,0,0,0,0
subj4_series5_586,0,0,0,0,0,0
subj4_series5_587,0,0,0,0,0,0
subj4_series5_588,0,0,0,0,0,0
subj4_series5_589,0,0,0,0,0,0
subj4_series5_590,0,0,0,0,0,0
subj4_series5_591,0,0,0,0,0,0
subj4_series5_592,0,0,0,0,0,0
subj4_series5_593,0,0,0,0,0,0
subj4_series5_594,0,0,0,0,0,0
subj4_series5_595,0,0,0,0,0,0
subj4_series5_596,0,0,0,0,0,0
subj4_series5_597,0,0,0,0,0,0
subj4_series5_598,0,0,0,0,0,0
subj4_series5_599,0,0,0,0,0,0
subj4_series5_600,0,0,0,0,0,0
subj4_series5_601,0,0,0,0,0,0
subj4_series5_602,0,0,0,0,0,0
subj4_series5_603,0,0,0,0,0,0
subj4_series5_604,0,0,0,0,0,0
subj4_series5_605,0,0,0,0,0,0
subj4_series5_606,0,0,0,0,0,0
subj4_series5_607,0,0,0,0,0,0
subj4_series5_608,0,0,0,0,0,0
subj4_series5_609,0,0,0,0,0,0
subj4_series5_610,0,0,0,0,0,0
subj4_series5_611,0,0,0,0,0,0
subj4_series5_612,0,0,0,0,0,0
subj4_series5_613,0,0,0,0,0,0
subj4_series5_614,0,0,0,0,0,0
subj4_series5_615,0,0,0,0,0,0
subj4_series5_616,0,0,0,0,0,0
subj4_series5_617,0,0,0,0,0,0
subj4_series5_618,0,0,0,0,0,0
subj4_series5_619,0,0,0,0,0,0
subj4_series5_620,0,0,0,0,0,0
subj4_series5_621,0,0,0,0,0,0
subj4_series5_622,0,0,0,0,0,0
subj4_series5_623,0,0,0,0,0,0
subj4_series5_624,0,0,0,0,0,0
subj4_series5_625,0,0,0,0,0,0
subj4_series5_626,0,0,0,0,0,0
subj4_series5_627,0,0,0,0,0,0
subj4_series5_628,0,0,0,0,0,0
subj4_series5_629,0,0,0,0,0,0
subj4_series5_630,0,0,0,0,0,0
subj4_series5_631,0,0,0,0,0,0
subj4_series5_632,0,0,0,0,0,0
subj4_series5_633,0,0,0,0,0,0
subj4_series5_634,0,0,0,0,0,0
subj4_series5_635,0,0,0,0,0,0
subj4_series5_636,0,0,0,0,0,0
subj4_series5_637,0,0,0,0,0,0
subj4_series5_638,0,0,0,0,0,0
subj4_series5_639,0,0,0,0,0,0
subj4_series5_640,0,0,0,0,0,0
subj4_series5_641,0,0,0,0,0,0
subj4_series5_642,0,0,0,0,0,0
subj4_series5_643,0,0,0,0,0,0
subj4_series5_644,0,0,0,0,0,0
subj4_series5_645,0,0,0,0,0,0
subj4_series5_646,0,0,0,0,0,0
subj4_series5_647,0,0,0,0,0,0
subj4_series5_648,0,0,0,0,0,0
subj4_series5_649,0,0,0,0,0,0
subj4_series5_650,0,0,0,0,0,0
subj4_series5_651,0,0,0,0,0,0
subj4_series5_652,0,0,0,0,0,0
subj4_series5_653,0,0,0,0,0,0
subj4_series5_654,0,0,0,0,0,0
subj4_series5_655,0,0,0,0,0,0
subj4_series5_656,0,0,0,0,0,0
subj4_series5_657,0,0,0,0,0,0
subj4_series5_658,0,0,0,0,0,0
subj4_series5_659,0,0,0,0,0,0
subj4_series5_660,0,0,0,0,0,0
subj4_series5_661,0,0,0,0,0,0
